id;score_channel;is_show_channel;channel_id;category_id;comment
2992;1470;true;2715;69;comment
2993;1480;true;2716;69;comment
2994;1490;true;2717;69;comment
2995;1500;true;2718;69;comment
2996;1510;true;2719;69;comment
2997;1520;true;2720;69;comment
2998;1530;true;2721;69;comment
2999;1540;true;2722;69;comment
3000;1550;true;2723;69;comment
3001;1560;true;2724;69;comment
3002;1570;true;2725;69;comment
3003;1580;true;2726;69;comment
3004;1590;true;2727;69;comment
3005;1600;true;2728;69;comment
3006;1610;true;2729;69;comment
3007;1620;true;2730;69;comment
3008;1630;true;2731;69;comment
3009;1640;true;2732;69;comment
3010;1650;true;2733;69;comment
3011;1660;true;2734;69;comment
3012;1670;true;2735;69;comment
3013;1680;true;2736;69;comment
3014;1690;true;2737;69;comment
3015;1700;true;2738;69;comment
3016;1710;true;2739;69;comment
3017;1720;true;2740;69;comment
3018;1730;true;2741;69;comment
3019;1740;true;2742;69;comment
3020;1750;true;2743;69;comment
3021;1760;true;2744;69;comment
3022;1770;true;2745;69;comment
3023;1780;true;2746;69;comment
3024;1790;true;2747;69;comment
3025;1800;true;2748;69;comment
3026;1810;true;2749;69;comment
3027;1820;true;2750;69;comment
3028;1830;true;2751;69;comment
3029;1840;true;2752;69;comment
3030;1850;true;2753;69;comment
3031;1860;true;2754;69;comment
3032;1870;true;2755;69;comment
3033;1880;true;2756;69;comment
3034;1890;true;2757;69;comment
3035;1900;true;2758;69;comment
3036;1910;true;2759;69;comment
3037;1920;true;2760;69;comment
3038;1930;true;2761;69;comment
3039;1940;true;2762;69;comment
3040;1950;true;2763;69;comment
3041;1960;true;2764;69;comment
3042;1970;true;2765;69;comment
3043;1980;true;2766;69;comment
3044;1990;true;2767;69;comment
3045;2000;true;2768;69;comment
3046;2010;true;2769;69;comment
3047;2020;true;2770;69;comment
3048;60;true;2705;1020;comment
3049;70;true;2706;1020;comment
3050;80;true;2707;1020;comment
3051;90;true;2708;1020;comment
3052;100;true;2709;1020;comment
3053;110;true;2710;1020;comment
3054;120;true;2711;1020;comment
3055;130;true;2712;1020;comment
3056;140;true;2713;1020;comment
3057;150;true;2714;1020;comment
3058;160;true;2715;1020;comment
3059;170;true;2716;1020;comment
3060;180;true;2717;1020;comment
3061;190;true;2718;1020;comment
3062;200;true;2719;1020;comment
3063;210;true;2720;1020;comment
3064;220;true;2721;1020;comment
3065;230;true;2722;1020;comment
3066;240;true;2723;1020;comment
3067;250;true;2724;1020;comment
3068;260;true;2725;1020;comment
3069;270;true;2726;1020;comment
3070;280;true;2727;1020;comment
3071;290;true;2728;1020;comment
3072;300;true;2729;1020;comment
3073;310;true;2730;1020;comment
3074;320;true;2731;1020;comment
3075;330;true;2732;1020;comment
3076;340;true;2733;1020;comment
3077;350;true;2734;1020;comment
3078;360;true;2735;1020;comment
3079;370;true;2736;1020;comment
3080;380;true;2737;1020;comment
3081;390;true;2738;1020;comment
3082;400;true;2739;1020;comment
3083;410;true;2740;1020;comment
3084;420;true;2741;1020;comment
3085;430;true;2742;1020;comment
3086;440;true;2743;1020;comment
3087;450;true;2744;1020;comment
3088;460;true;2745;1020;comment
3089;470;true;2746;1020;comment
3090;480;true;2747;1020;comment
3091;490;true;2748;1020;comment
3092;500;true;2749;1020;comment
3093;510;true;2750;1020;comment
3094;520;true;2751;1020;comment
3095;530;true;2752;1020;comment
3096;540;true;2753;1020;comment
3097;550;true;2754;1020;comment
3098;560;true;2755;1020;comment
3099;570;true;2756;1020;comment
3100;580;true;2757;1020;comment
3101;590;true;2758;1020;comment
3102;600;true;2759;1020;comment
3103;610;true;2760;1020;comment
3104;620;true;2761;1020;comment
3105;630;true;2762;1020;comment
3106;640;true;2763;1020;comment
3107;650;true;2764;1020;comment
3108;660;true;2765;1020;comment
3109;670;true;2766;1020;comment
3110;680;true;2767;1020;comment
3111;690;true;2768;1020;comment
3112;700;true;2769;1020;comment
3113;710;true;2770;1020;comment
3114;110;true;2771;1001;comment
3115;500;true;2771;39;comment
3116;510;true;2772;39;comment
3117;520;true;2773;39;comment
3118;530;true;2774;39;comment
3119;540;true;2775;39;comment
3120;550;true;2776;39;comment
3121;560;true;2777;39;comment
3122;570;true;2778;39;comment
3123;580;true;2779;39;comment
3124;590;true;2780;39;comment
3125;120;true;2773;1001;comment
3126;130;true;2774;1001;comment
3127;140;true;2775;1001;comment
3128;150;true;2776;1001;comment
3129;160;true;2777;1001;comment
3130;170;true;2778;1001;comment
3131;180;true;2779;1001;comment
3132;190;true;2780;1001;comment
3133;200;true;2781;1002;comment
3134;210;true;2782;1002;comment
3135;220;true;2783;1002;comment
3136;230;true;2784;1002;comment
3137;240;true;2785;1002;comment
3138;600;true;2781;39;comment
3139;610;true;2782;39;comment
3140;620;true;2783;39;comment
3141;630;true;2784;39;comment
3142;640;true;2785;39;comment
3143;10;true;2786;81;comment
3144;20;true;2787;81;comment
3145;30;true;2788;81;comment
3146;120;true;2789;81;comment
3147;130;true;2790;81;comment
3148;160;true;2791;81;comment
3149;230;true;2792;81;comment
3150;240;true;2793;81;comment
3151;250;true;2794;81;comment
3152;260;true;2795;81;comment
3153;270;true;2796;81;comment
3154;280;true;2797;81;comment
3155;290;true;2798;81;comment
3156;300;true;2799;81;comment
3157;310;true;2800;81;comment
3158;320;true;2801;81;comment
3159;120;true;2802;1011;comment
3160;130;true;2803;1011;comment
3161;140;true;2803;1011;comment
3162;150;true;2804;1011;comment
3163;160;true;2805;1011;comment
3164;170;true;2806;1011;comment
3165;180;true;2807;1011;comment
3166;190;true;2808;1011;comment
3167;200;true;2809;1011;comment
3168;210;true;2810;1011;comment
3169;220;true;2811;1011;comment
3170;20;true;2812;1008;comment
3171;20;true;2813;1008;comment
3172;20;true;2814;1008;comment
3173;20;true;2815;1008;comment
3174;20;true;2816;1008;comment
3175;20;true;2817;1008;comment
3176;20;true;2818;1008;comment
3177;10;true;2808;1022;comment
3178;20;true;2809;1022;comment
3179;20;true;2810;1022;comment
3180;20;true;2811;1022;comment
3181;20;true;2812;1022;comment
3182;20;true;2813;1022;comment
3183;20;true;2814;1022;comment
3184;20;true;2815;1022;comment
3185;20;true;2816;1022;comment
3186;20;true;2817;1022;comment
3187;20;true;2818;1022;comment
3188;20;true;2819;1022;comment
3189;20;true;2821;1022;comment
3190;20;true;2822;1022;comment
3191;20;true;2823;1022;comment
3192;20;true;2824;1022;comment
3193;120;true;2825;1010;comment
3194;120;true;2826;1010;comment
3195;120;true;2827;1010;comment
3196;120;true;2828;1010;comment
3197;120;true;2829;1010;comment
3198;120;true;2830;1010;comment
3199;120;true;2831;1010;comment
3200;120;true;2832;1010;comment
3201;120;true;2833;1021;comment
3202;10;true;2834;1021;comment
3203;20;true;2835;1021;comment
3204;30;true;2836;1021;comment
3205;40;true;2837;1021;comment
3206;50;true;2838;1021;comment
3207;60;true;2839;1021;comment
3208;70;true;2840;1021;comment
3209;80;true;2841;1021;comment
3210;90;true;2842;1021;comment
3211;100;true;2843;1021;comment
3212;120;true;2833;1021;comment
3213;330;true;2834;39;comment
3214;340;true;2835;39;comment
3215;350;true;2836;39;comment
3216;360;true;2837;39;comment
3217;370;true;2838;39;comment
3218;380;true;2839;39;comment
3219;390;true;2840;39;comment
3220;400;true;2841;39;comment
3221;410;true;2842;39;comment
3222;420;true;2843;39;comment
3223;50;true;2126;1023;comment
3224;10;true;2844;1023;comment
3225;20;true;2845;1023;comment
3226;30;true;2846;1023;comment
3227;40;true;2847;1023;comment
3228;50;true;2848;1023;comment
3229;60;true;2849;1023;comment
3230;70;true;2850;1023;comment
3231;80;true;2851;1023;comment
3232;90;true;2852;1023;comment
3233;100;true;2853;1023;comment
3234;110;true;2854;1023;comment
3235;120;true;2855;1023;comment
3236;130;true;2856;1023;comment
3237;140;true;2857;1023;comment
3238;10;true;2858;1024;comment
3239;20;true;2859;1024;comment
3240;30;true;2860;1024;comment
3241;40;true;2861;1024;comment
3242;50;true;2862;1024;comment
3243;60;true;2863;1024;comment
3244;70;true;2864;1024;comment
3245;80;true;2865;1024;comment
3246;90;true;2866;1024;comment
3247;430;true;2126;39;comment
3248;440;true;2844;39;comment
3249;450;true;2845;39;comment
3250;460;true;2846;39;comment
3251;470;true;2847;39;comment
3252;480;true;2848;39;comment
3253;490;true;2849;39;comment
3254;500;true;2850;39;comment
3255;510;true;2851;39;comment
3256;520;true;2852;39;comment
3257;530;true;2853;39;comment
3258;540;true;2854;39;comment
3259;550;true;2855;39;comment
3260;560;true;2856;39;comment
3261;570;true;2857;39;comment
3262;580;true;2858;39;comment
3263;590;true;2859;39;comment
3264;600;true;2860;39;comment
3265;610;true;2861;39;comment
3266;620;true;2862;39;comment
3267;630;true;2863;39;comment
3268;640;true;2864;39;comment
3269;650;true;2865;39;comment
3270;660;true;2866;39;comment
3271;10;true;2131;1025;comment
3272;20;true;2132;1025;comment
3273;30;true;2867;1025;comment
3274;40;true;2868;1025;comment
3275;50;true;2869;1025;comment
3276;60;true;2870;1025;comment
3277;70;true;2871;1025;comment
3278;80;true;2872;1025;comment
3279;90;true;2873;1025;comment
3280;100;true;2874;1025;comment
3281;110;true;2875;1025;comment
3282;120;true;2876;1025;comment
3283;130;true;2877;1025;comment
3284;140;true;2878;1025;comment
3285;150;true;2879;1025;comment
3286;670;true;2867;39;comment
3287;680;true;2868;39;comment
3288;690;true;2869;39;comment
3289;700;true;2870;39;comment
3290;710;true;2871;39;comment
3291;720;true;2872;39;comment
3292;730;true;2873;39;comment
3293;740;true;2874;39;comment
3294;750;true;2875;39;comment
3295;760;true;2876;39;comment
3296;770;true;2877;39;comment
3297;780;true;2878;39;comment
3298;790;true;2879;39;comment
3299;30;true;2880;1026;comment
3300;20;true;2881;1026;comment
3301;10;true;2882;1026;comment
3302;40;true;2883;1026;comment
3303;50;true;2884;1026;comment
3304;100;true;2885;1026;comment
3305;60;true;2886;1026;comment
3306;70;true;2887;1026;comment
3307;80;true;2888;1026;comment
3308;90;true;2889;1026;comment
3309;110;true;2890;1026;comment
3310;120;true;2891;1026;comment
3311;130;true;2892;1026;comment
3312;140;true;2893;1026;comment
3313;150;true;2894;1026;comment
3314;160;true;2895;1026;comment
3315;170;true;2896;1026;comment
3316;180;true;2897;1026;comment
3317;190;true;2898;1026;comment
3318;200;true;2899;1026;comment
3319;210;true;2900;1026;comment
3320;220;true;2901;1026;comment
3321;230;true;2902;1026;comment
3322;240;true;2903;1026;comment
3323;250;true;2904;1026;comment
3324;260;true;2905;1026;comment
3325;270;true;2906;1026;comment
3326;280;true;2907;1026;comment
3327;290;true;2908;1026;comment
3328;300;true;2910;1026;comment
3329;310;true;2911;1026;comment
3330;320;true;2912;1026;comment
3331;340;true;2914;1026;comment
3332;350;true;2915;1026;comment
3333;360;true;2916;1026;comment
3334;370;true;2917;1026;comment
3335;380;true;2918;1026;comment
3336;10;true;2919;11;comment
3337;20;true;2920;11;comment
3338;30;true;2921;11;comment
3339;40;true;2922;11;comment
3340;50;true;2923;11;comment
3341;60;true;2924;11;comment
3342;70;true;2925;11;comment
3343;80;true;2926;11;comment
3344;90;true;2927;11;comment
3345;100;true;2928;11;comment
3346;110;true;2929;11;comment
3347;120;true;2930;11;comment
3348;130;true;2931;11;comment
3349;140;true;2932;11;comment
3350;150;true;2933;11;comment
3351;160;true;2934;11;comment
3352;170;true;2935;11;comment
3353;180;true;2936;11;comment
3354;190;true;2937;11;comment
3355;200;true;2938;11;comment
3356;210;true;2939;11;comment
3357;220;true;2940;11;comment
3358;230;true;2941;11;comment
3359;240;true;2942;11;comment
3360;250;true;2943;11;comment
3361;260;true;2944;11;comment
3362;270;true;2945;11;comment
3363;280;true;2946;11;comment
3364;290;true;2947;11;comment
3365;300;true;2948;11;comment
3366;310;true;2949;11;comment
3367;320;true;2950;11;comment
3368;330;true;2951;11;comment
3369;340;true;2951;16;comment
3370;340;true;2951;11;comment
3371;350;true;2952;11;comment
3372;360;true;2953;11;comment
3373;370;true;2954;11;comment
3374;380;true;2955;11;comment
3375;390;true;2956;11;comment
3376;400;true;2957;11;comment
3377;410;true;2958;11;comment
3378;420;true;2959;11;comment
3379;430;true;2960;11;comment
3380;440;true;2961;11;comment
3381;450;true;2962;11;comment
3382;460;true;2963;11;comment
3383;30;true;2963;16;comment
3384;40;true;2964;16;comment
3385;50;true;2965;16;comment
3386;60;true;2966;16;comment
3387;70;true;2967;16;comment
3388;80;true;2968;16;comment
3389;90;true;2969;16;comment
3390;100;true;2970;16;comment
3391;110;true;2971;16;comment
3392;120;true;2972;16;comment
3393;10;true;2973;1027;comment
3394;20;true;2974;1027;comment
3395;30;true;2975;1027;comment
3396;40;true;2976;1027;comment
3397;50;true;2977;1027;comment
3398;60;true;2978;1027;comment
3399;70;true;2979;1027;comment
3400;80;true;2980;1027;comment
3401;90;true;2981;1027;comment
3402;100;true;2982;1027;comment
3403;110;true;2983;1027;comment
3404;120;true;2984;1027;comment
3405;130;true;2985;1027;comment
3406;140;true;2986;1027;comment
3407;150;true;2987;1027;comment
3408;160;true;2988;1027;comment
3409;170;true;2989;1027;comment
3410;180;true;2990;1027;comment
3411;190;true;2991;1027;comment
3412;10;true;2992;75;comment
3413;20;true;2993;75;comment
3414;10;true;2994;62;comment
3415;30;true;2995;75;comment
3416;20;true;2996;62;comment
3417;30;true;2997;62;comment
3418;40;true;2998;75;comment
3419;50;true;2999;75;comment
3420;60;true;3000;75;comment
3421;70;true;3001;75;comment
3422;40;true;3002;62;comment
3423;80;true;3003;75;comment
3424;90;true;3004;75;comment
3425;100;true;3005;75;comment
3426;50;true;3006;62;comment
3427;110;true;3007;75;comment
3428;60;true;3008;62;comment
3429;70;true;3009;62;comment
3430;120;true;3010;75;comment
3431;130;true;3011;75;comment
3432;140;true;3012;75;comment
3433;150;true;3013;75;comment
3434;90;true;3014;62;comment
3435;160;true;3015;75;comment
3436;170;true;3016;75;comment
3437;180;true;3017;75;comment
3438;100;true;3018;62;comment
3439;190;true;3019;75;comment
3440;110;true;3020;62;comment
3441;200;true;3021;75;comment
3442;210;true;3022;75;comment
3443;220;true;3023;75;comment
3444;120;true;3024;62;comment
3445;230;true;3025;75;comment
3446;240;true;3026;75;comment
3447;250;true;3027;75;comment
3448;130;true;3028;62;comment
3449;260;true;3029;75;comment
3450;270;true;3030;75;comment
3451;280;true;3031;75;comment
3452;290;true;3032;75;comment
3453;300;true;3033;75;comment
3454;310;true;3034;75;comment
3455;320;true;3035;75;comment
3456;330;true;3036;75;comment
3457;140;true;3037;62;comment
3458;340;true;3038;75;comment
3459;350;true;3039;75;comment
3460;150;true;3040;62;comment
3461;160;true;3041;62;comment
3462;360;true;3042;75;comment
3463;370;true;3043;75;comment
3464;380;true;3044;75;comment
3465;390;true;3045;75;comment
3466;400;true;3046;75;comment
3467;170;true;3047;62;comment
3468;410;true;3048;75;comment
3469;420;true;3049;75;comment
3470;430;true;3050;75;comment
3471;440;true;3051;75;comment
3472;180;true;3052;62;comment
3473;450;true;3053;75;comment
3474;460;true;3054;75;comment
3475;470;true;3055;75;comment
3476;480;true;3056;75;comment
3477;490;true;3057;75;comment
3478;500;true;3058;75;comment
3479;510;true;3059;75;comment
3480;520;true;3060;75;comment
3481;530;true;3061;75;comment
3482;190;true;3062;62;comment
3483;540;true;3063;75;comment
3484;550;true;3064;75;comment
3485;560;true;3065;75;comment
3486;200;true;3066;62;comment
3487;570;true;3067;75;comment
3488;210;true;3068;62;comment
3489;580;true;3069;75;comment
3490;590;true;3070;75;comment
3491;600;true;3071;75;comment
3492;610;true;3072;75;comment
3493;620;true;3073;75;comment
3494;630;true;3074;75;comment
3495;640;true;3075;75;comment
3496;650;true;3076;75;comment
3497;660;true;3077;75;comment
3498;660;true;3078;75;comment
3499;230;true;3079;62;comment
3500;670;true;3080;75;comment
3501;680;true;3081;75;comment
3502;690;true;3082;75;comment
3503;220;true;3083;62;comment
3504;700;true;3084;75;comment
3505;710;true;3085;75;comment
3506;720;true;3086;75;comment
3507;730;true;3087;75;comment
3508;740;true;3088;75;comment
3509;750;true;3089;75;comment
3510;760;true;3090;75;comment
3511;770;true;3091;75;comment
3512;780;true;3092;75;comment
3513;790;true;3093;75;comment
3514;800;true;3094;62;comment
3515;120;true;3095;75;comment
3516;810;true;3096;75;comment
3517;820;true;3097;75;comment
3518;830;true;3098;75;comment
3519;840;true;3099;75;comment
3520;850;true;3100;75;comment
3521;860;true;3101;75;comment
3522;870;true;3102;75;comment
3523;880;true;3103;75;comment
3524;890;true;3104;75;comment
3525;900;true;3105;75;comment
3526;910;true;3106;75;comment
3527;230;true;3107;62;comment
3528;920;true;3108;75;comment
3529;930;true;3109;75;comment
3530;940;true;3110;75;comment
3531;950;true;3111;75;comment
3532;960;true;3112;75;comment
3533;970;true;3113;75;comment
3534;980;true;3114;75;comment
3535;990;true;3115;75;comment
3536;1000;true;3116;75;comment
3537;1010;true;3117;75;comment
3538;1020;true;3118;75;comment
3539;1030;true;3119;75;comment
3540;1040;true;3120;75;comment
3541;1050;true;3121;75;comment
3542;1060;true;3122;75;comment
3543;1070;true;3123;75;comment
3544;1080;true;3124;75;comment
3545;1090;true;3125;75;comment
3546;240;true;3126;62;comment
3547;1100;true;3127;75;comment
3548;1110;true;3128;75;comment
3549;1120;true;3129;75;comment
3550;1130;true;3130;75;comment
3551;1140;true;3131;75;comment
3552;1150;true;3132;75;comment
3553;1160;true;3133;75;comment
3554;1170;true;3134;75;comment
3555;250;true;3135;62;comment
3556;1180;true;3136;75;comment
3557;1190;true;3137;75;comment
3558;1200;true;3138;75;comment
3559;1210;true;3139;75;comment
3560;1220;true;3140;75;comment
3561;260;true;3141;62;comment
3562;1230;true;3142;75;comment
3563;1240;true;3143;75;comment
3564;1250;true;3144;75;comment
3565;1260;true;3145;75;comment
3566;1270;true;3146;75;comment
3567;1280;true;3147;75;comment
3568;1290;true;3148;75;comment
3569;1300;true;3149;75;comment
3570;1310;true;3150;75;comment
3571;1320;true;3151;75;comment
3572;1330;true;3152;75;comment
3573;270;true;3153;62;comment
3574;280;true;3154;62;comment
3575;290;true;3155;62;comment
3576;300;true;3156;62;comment
3577;1340;true;3157;75;comment
3578;1350;true;3158;75;comment
3579;1360;true;3159;75;comment
3580;1370;true;3160;75;comment
3581;120;true;3161;75;comment
3582;1380;true;3162;75;comment
3583;310;true;3163;62;comment
3584;1390;true;3164;75;comment
3585;1400;true;3165;75;comment
3586;1410;true;3166;75;comment
3587;1420;true;3167;75;comment
3588;1430;true;3168;75;comment
3589;1440;true;3169;75;comment
3590;1450;true;3170;75;comment
3591;1460;true;3171;75;comment
3592;1470;true;3172;75;comment
3593;1480;true;3173;75;comment
3594;1490;true;3174;75;comment
3595;320;true;3175;62;comment
3596;1500;true;3176;75;comment
3597;1510;true;3177;75;comment
3598;1520;true;3178;75;comment
3599;1530;true;3179;75;comment
3600;1540;true;3180;75;comment
3601;1550;true;3181;75;comment
3602;1560;true;3182;75;comment
3603;330;true;3183;62;comment
3604;1570;true;3184;75;comment
3605;1580;true;3185;75;comment
3606;340;true;3186;62;comment
3607;350;true;3187;62;comment
3608;1590;true;3188;75;comment
3609;1600;true;3189;75;comment
3610;350;true;3190;62;comment
3611;360;true;3191;62;comment
3612;1610;true;3192;75;comment
3613;1620;true;3193;75;comment
3614;1630;true;3194;75;comment
3615;370;true;3195;62;comment
3616;1640;true;3196;75;comment
3617;1650;true;3197;75;comment
3618;380;true;3198;62;comment
3619;390;true;3199;62;comment
3620;400;true;3200;62;comment
3621;10;true;3201;1028;comment
3622;20;true;3202;1028;comment
3623;30;true;3203;1028;comment
3624;40;true;3204;1028;comment
3625;50;true;3205;1028;comment
3626;60;true;3206;1028;comment
3627;70;true;3207;1028;comment
3628;80;true;3208;1028;comment
3629;90;true;3209;1028;comment
3630;100;true;3210;1028;comment
3631;110;true;3211;1028;comment
3632;120;true;3212;1028;comment
3633;130;true;3213;1028;comment
3634;140;true;3214;1028;comment
3635;150;true;3215;1028;comment
3636;160;true;3216;1028;comment
3637;170;true;3217;1028;comment
3638;180;true;3218;1028;comment
3639;190;true;3219;1028;comment
3640;200;true;3220;1028;comment
3641;210;true;3221;1028;comment
3642;220;true;3222;1028;comment
3643;230;true;3223;1028;comment
3644;240;true;3224;1028;comment
3645;250;true;3225;1028;comment
3646;260;true;3226;1028;comment
3647;270;true;3227;1028;comment
3648;10;true;3228;1029;comment
3649;20;true;3229;1029;comment
3650;30;true;3230;1029;comment
3651;40;true;3231;1029;comment
3652;50;true;3232;1029;comment
3653;60;true;3233;1029;comment
3654;70;true;3234;1029;comment
3655;80;true;3235;1029;comment
3656;90;true;3236;1029;comment
3657;100;true;3237;1029;comment
3658;110;true;3238;1029;comment
3659;120;true;3239;1029;comment
3660;130;true;3240;1029;comment
3661;140;true;3241;1029;comment
3662;150;true;3242;1029;comment
3663;160;true;3243;1029;comment
3664;170;true;3244;1029;comment
3665;180;true;3245;1029;comment
3666;10;true;3246;15;comment
3667;20;true;3247;15;comment
3668;30;true;3248;15;comment
3669;40;true;3249;15;comment
3670;50;true;3250;15;comment
3671;60;true;3251;15;comment
3672;70;true;3252;15;comment
3673;80;true;3253;15;comment
3674;90;true;3254;15;comment
3675;100;true;3255;15;comment
3676;110;true;3256;15;comment
3677;120;true;3257;15;comment
3678;130;true;3258;15;comment
3679;140;true;3259;15;comment
3680;150;true;3260;15;comment
3681;160;true;3261;15;comment
3682;170;true;3262;15;comment
3683;180;true;3263;15;comment
3684;190;true;3264;15;comment
3685;200;true;3265;15;comment
3686;210;true;3266;15;comment
3687;220;true;3267;15;comment
3688;230;true;3268;15;comment
3689;240;true;3269;15;comment
3690;250;true;3270;15;comment
3691;260;true;3271;15;comment
3692;270;true;3272;15;comment
3693;280;true;3273;15;comment
3694;290;true;3274;15;comment
3695;10;true;3275;87;comment
3696;20;true;3276;87;comment
3697;30;true;3277;87;comment
3698;40;true;3278;87;comment
3699;50;true;3279;87;comment
3700;60;true;3280;87;comment
3701;70;true;3281;87;comment
3702;80;true;3282;87;comment
3703;90;true;3283;87;comment
3704;100;true;3284;87;comment
3705;110;true;3285;87;comment
3706;120;true;3286;87;comment
3707;130;true;3287;87;comment
3708;140;true;3288;87;comment
3709;150;true;3289;87;comment
3710;160;true;3290;87;comment
3711;170;true;3291;87;comment
3712;180;true;3292;87;comment
3713;190;true;3293;87;comment
3714;200;true;3294;87;comment
3715;210;true;3295;87;comment
3716;220;true;3296;87;comment
3717;230;true;3297;87;comment
3718;240;true;3298;87;comment
3719;250;true;3299;87;comment
3720;260;true;3300;87;comment
3721;270;true;3301;87;comment
3722;280;true;3302;87;comment
3723;290;true;3303;87;comment
3724;300;true;3304;87;comment
3725;310;true;3305;87;comment
3726;320;true;3306;87;comment
3727;330;true;3307;87;comment
3728;340;true;3308;87;comment
3729;350;true;3309;87;comment
3730;360;true;3310;87;comment
3731;370;true;3311;87;comment
3732;380;true;3312;87;comment
3733;390;true;3313;87;comment
3734;400;true;3314;87;comment
3735;410;true;3315;87;comment
3736;420;true;3316;87;comment
3737;430;true;3317;87;comment
3738;440;true;3318;87;comment
3739;450;true;3319;87;comment
3740;460;true;3320;87;comment
3741;470;true;3321;87;comment
3742;10;true;3321;74;comment
3743;20;true;3322;74;comment
3744;30;true;3323;74;comment
3745;40;true;3324;74;comment
3746;50;true;3325;74;comment
3747;60;true;3326;74;comment
3748;70;true;3327;74;comment
3749;80;true;3328;74;comment
3750;90;true;3329;74;comment
3751;100;true;3330;74;comment
3752;110;true;3331;74;comment
3753;120;true;3332;74;comment
3754;130;true;3333;74;comment
3755;140;true;3334;74;comment
3756;150;true;3335;74;comment
3757;160;true;3336;74;comment
3758;170;true;3337;74;comment
3759;180;true;3338;74;comment
3760;190;true;3339;74;comment
3761;200;true;3340;74;comment
3762;210;true;3341;74;comment
3763;220;true;3342;74;comment
3764;230;true;3343;74;comment
3765;240;true;3344;74;comment
3766;250;true;3345;74;comment
3767;260;true;3346;74;comment
3768;270;true;3347;74;comment
3769;280;true;3348;74;comment
3770;10;true;3349;47;comment
3771;20;true;3350;47;comment
3772;30;true;3351;47;comment
3773;40;true;3352;47;comment
3774;50;true;3353;47;comment
3775;60;true;3354;47;comment
3776;70;true;3355;47;comment
3777;80;true;3356;47;comment
3778;90;true;3357;47;comment
3779;100;true;3358;47;comment
3780;110;true;3359;47;comment
3781;120;true;3360;47;comment
3782;130;true;3361;47;comment
3783;140;true;3362;47;comment
3784;150;true;3363;47;comment
3785;160;true;3364;47;comment
3786;180;true;3366;47;comment
3787;190;true;3367;47;comment
3788;200;true;3368;47;comment
3789;210;true;3369;47;comment
3790;220;true;3370;47;comment
3791;230;true;3371;47;comment
3792;240;true;3372;47;comment
3793;250;true;3373;47;comment
3794;260;true;3374;47;comment
3795;270;true;3375;47;comment
3796;280;true;3376;47;comment
3797;290;true;3377;47;comment
3798;300;true;3378;47;comment
3799;310;true;3379;47;comment
3800;320;true;3380;47;comment
3801;10;true;3381;40;comment
3802;20;true;3382;40;comment
3803;30;true;3383;40;comment
3804;40;true;3384;40;comment
3805;50;true;3385;40;comment
3806;60;true;3386;40;comment
3807;70;true;3387;40;comment
3808;80;true;3388;40;comment
3809;90;true;3389;40;comment
3810;100;true;3390;40;comment
3811;110;true;3391;40;comment
3812;120;true;3392;40;comment
3813;130;true;3394;40;comment
3814;140;true;3395;40;comment
3815;150;true;3396;40;comment
3816;160;true;3397;40;comment
3817;170;true;3398;40;comment
3818;180;true;3399;40;comment
3819;10;true;3400;1030;comment
3820;20;true;3401;1030;comment
3821;30;true;3402;1030;comment
3822;40;true;3403;1030;comment
3823;50;true;3404;1030;comment
3824;60;true;3405;1030;comment
3825;70;true;3406;1030;comment
3826;80;true;3407;1030;comment
3827;90;true;3408;1030;comment
3828;100;true;3409;1030;comment
3829;110;true;3410;1030;comment
3830;10;true;3411;71;comment
3831;20;true;3412;71;comment
3832;30;true;3413;71;comment
3833;40;true;3414;71;comment
3834;50;true;3415;71;comment
3835;60;true;3416;71;comment
3836;70;true;3417;71;comment
3837;80;true;3418;71;comment
3838;90;true;3419;71;comment
3839;100;true;3420;71;comment
3840;110;true;3421;71;comment
3841;120;true;3422;71;comment
3842;130;true;3423;71;comment
3843;140;true;3424;71;comment
3844;150;true;3425;71;comment
3845;160;true;3426;71;comment
3846;170;true;3427;71;comment
3847;180;true;3428;71;comment
3848;190;true;3429;71;comment
3849;200;true;3430;71;comment
3850;10;true;3431;1031;comment
3851;20;true;3432;1031;comment
3852;30;true;3433;1031;comment
3853;40;true;3434;1031;comment
3854;50;true;3435;1031;comment
3855;60;true;3436;1031;comment
3856;70;true;3437;1031;comment
3857;80;true;3438;1031;comment
3858;90;true;3439;1031;comment
3859;100;true;3440;1031;comment
3860;110;true;3441;1031;comment
3861;120;true;3442;1031;comment
3862;130;true;3443;1031;comment
3863;140;true;3444;1031;comment
3864;150;true;3445;1031;comment
3865;160;true;3446;1031;comment
3866;170;true;3447;1031;comment
3867;180;true;3448;1031;comment
3868;190;true;3449;1031;comment
3869;200;true;3450;1031;comment
3870;210;true;3451;1031;comment
3871;220;true;3452;1031;comment
3872;230;true;3453;1031;comment
3873;240;true;3454;1031;comment
3874;250;true;3455;1031;comment
3875;260;true;3456;1031;comment
3876;270;true;3457;1031;comment
3877;280;true;3458;1031;comment
3878;290;true;3459;1031;comment
3879;300;true;3460;1031;comment
3880;310;true;3461;1031;comment
3881;320;true;3462;1031;comment
3882;330;true;3463;1031;comment
3883;340;true;3464;1031;comment
3884;350;true;3465;1031;comment
3885;360;true;3466;1031;comment
3886;370;true;3467;1031;comment
3887;380;true;3468;1031;comment
3888;10;true;3469;1032;comment
3889;20;true;3470;1032;comment
3890;30;true;3471;1032;comment
3891;40;true;3472;1032;comment
3892;50;true;3473;1032;comment
